Time [s],Voltage [V],Current [A],Cell Temperature [K],Separator Temperature [K]
25497.19138053508,3.6201170404600527,2.0,298.15,298.15
25498.19138053508,3.6200450091060135,2.0,298.15,298.15
25499.19138053508,3.619972993947575,2.0,298.15,298.15
25500.19138053508,3.619900994906187,2.0,298.15,298.15
25501.19138053508,3.6198290119032173,2.0,298.15,298.15
25502.19138053508,3.619757044860009,2.0,298.15,298.15
25503.19138053508,3.6196850936978224,2.0,298.15,298.15
25504.19138053508,3.619613158337895,2.0,298.15,298.15
25505.19138053508,3.619541238701389,2.0,298.15,298.15
25506.19138053508,3.6194693347094193,2.0,298.15,298.15
25507.19138053508,3.619397446283059,2.0,298.15,298.15
25508.19138053508,3.6193255733433087,2.0,298.15,298.15
25509.19138053508,3.6192537158111286,2.0,298.15,298.15
25510.19138053508,3.6191818736074226,2.0,298.15,298.15
25511.19138053508,3.619110046653048,2.0,298.15,298.15
25512.19138053508,3.619038234868796,2.0,298.15,298.15
25513.19138053508,3.6189664381754096,2.0,298.15,298.15
25514.19138053508,3.6188946564936,2.0,298.15,298.15
25515.19138053508,3.6188228897439934,2.0,298.15,298.15
25516.19138053508,3.6187511378471844,2.0,298.15,298.15
25517.19138053508,3.6186794007237033,2.0,298.15,298.15
25518.19138053508,3.6186076782940426,2.0,298.15,298.15
25519.19138053508,3.6185359704786317,2.0,298.15,298.15
25520.19138053508,3.618464277197852,2.0,298.15,298.15
25521.19138053508,3.6183925983720298,2.0,298.15,298.15
25522.19138053508,3.618320933921433,2.0,298.15,298.15
25523.19138053508,3.6182492837662976,2.0,298.15,298.15
25524.19138053508,3.6181776478267933,2.0,298.15,298.15
25525.19138053508,3.6181060260230384,2.0,298.15,298.15
25526.19138053508,3.6180344182751023,2.0,298.15,298.15
25527.19138053508,3.6179628245029893,2.0,298.15,298.15
25528.19138053508,3.6178912446266853,2.0,298.15,298.15
25529.19138053508,3.6178196785660917,2.0,298.15,298.15
25530.19138053508,3.617748126241071,2.0,298.15,298.15
25531.19138053508,3.6176765875714385,2.0,298.15,298.15
25532.19138053508,3.617605062476947,2.0,298.15,298.15
25533.19138053508,3.617533550877305,2.0,298.15,298.15
25534.19138053508,3.6174620526921704,2.0,298.15,298.15
25535.19138053508,3.6173905678411447,2.0,298.15,298.15
25536.19138053508,3.6173190962437864,2.0,298.15,298.15
25537.19138053508,3.617247637819594,2.0,298.15,298.15
25538.19138053508,3.6171761924880155,2.0,298.15,298.15
25539.19138053508,3.6171047601684614,2.0,298.15,298.15
25540.19138053508,3.617033340780271,2.0,298.15,298.15
25541.19138053508,3.6169619342427426,2.0,298.15,298.15
25542.19138053508,3.616890540475126,2.0,298.15,298.15
25543.19138053508,3.6168191593966097,2.0,298.15,298.15
25544.19138053508,3.6167477909263503,2.0,298.15,298.15
25545.19138053508,3.6166764349834404,2.0,298.15,298.15
25546.19138053508,3.616605091486907,2.0,298.15,298.15
25547.19138053508,3.616533760355759,2.0,298.15,298.15
25548.19138053508,3.61646244150893,2.0,298.15,298.15
25549.19138053508,3.616391134865309,2.0,298.15,298.15
25550.19138053508,3.61631984034374,2.0,298.15,298.15
25551.19138053508,3.6162485578630115,2.0,298.15,298.15
25552.19138053508,3.616177287341855,2.0,298.15,298.15
25553.19138053508,3.6161060286989697,2.0,298.15,298.15
25554.19138053508,3.6160347818529814,2.0,298.15,298.15
25555.19138053508,3.615963546722481,2.0,298.15,298.15
25556.19138053508,3.615892323226003,2.0,298.15,298.15
25557.19138053508,3.615821111282034,2.0,298.15,298.15
25558.19138053508,3.6157499108090034,2.0,298.15,298.15
25559.19138053508,3.6156787217253075,2.0,298.15,298.15
25560.19138053508,3.6156075439492623,2.0,298.15,298.15
25561.19138053508,3.6155363773991605,2.0,298.15,298.15
25562.19138053508,3.615465221993231,2.0,298.15,298.15
25563.19138053508,3.615394077649662,2.0,298.15,298.15
25564.19138053508,3.6153229442865737,2.0,298.15,298.15
25565.19138053508,3.6152518218220586,2.0,298.15,298.15
25566.19138053508,3.6151807101741373,2.0,298.15,298.15
25567.19138053508,3.6151096092607995,2.0,298.15,298.15
25568.19138053508,3.615038518999965,2.0,298.15,298.15
25569.19138053508,3.6149674393095204,2.0,298.15,298.15
25570.19138053508,3.6148963701072874,2.0,298.15,298.15
25571.19138053508,3.61482531131105,2.0,298.15,298.15
25572.19138053508,3.6147542628385323,2.0,298.15,298.15
25573.19138053508,3.61468322460741,2.0,298.15,298.15
25574.19138053508,3.614612196535319,2.0,298.15,298.15
25575.19138053508,3.6145411785398283,2.0,298.15,298.15
25576.19138053508,3.614470170538464,2.0,298.15,298.15
25577.19138053508,3.6143991724487066,2.0,298.15,298.15
25578.19138053508,3.614328184187983,2.0,298.15,298.15
25579.19138053508,3.614257205673658,2.0,298.15,298.15
25580.19138053508,3.614186236823065,2.0,298.15,298.15
25581.19138053508,3.614115277553476,2.0,298.15,298.15
25582.19138053508,3.614044327782117,2.0,298.15,298.15
25583.19138053508,3.613973387426158,2.0,298.15,298.15
25584.19138053508,3.613902456402723,2.0,298.15,298.15
25585.19138053508,3.613831534628891,2.0,298.15,298.15
25586.19138053508,3.613760622021675,2.0,298.15,298.15
25587.19138053508,3.6136897184980543,2.0,298.15,298.15
25588.19138053508,3.6136188239749476,2.0,298.15,298.15
25589.19138053508,3.6135479383692224,2.0,298.15,298.15
25590.19138053508,3.6134770615977034,2.0,298.15,298.15
25591.19138053508,3.6134061935771613,2.0,298.15,298.15
25592.19138053508,3.6133353342243155,2.0,298.15,298.15
25593.19138053508,3.6132644834558327,2.0,298.15,298.15
25594.19138053508,3.613193641188336,2.0,298.15,298.15
25595.19138053508,3.6131228073383896,2.0,298.15,298.15
25596.19138053508,3.613051981822508,2.0,298.15,298.15
25597.19138053508,3.6129811645571692,2.0,298.15,298.15
25598.19138053508,3.6129103554587836,2.0,298.15,298.15
25599.19138053508,3.6128395544437097,2.0,298.15,298.15
25600.19138053508,3.612768761428279,2.0,298.15,298.15
25601.19138053508,3.6126979763287403,2.0,298.15,298.15
25602.19138053508,3.6126271990613215,2.0,298.15,298.15
25603.19138053508,3.612556429542175,2.0,298.15,298.15
25604.19138053508,3.6124856676874195,2.0,298.15,298.15
25605.19138053508,3.6124149134131196,2.0,298.15,298.15
25606.19138053508,3.6123441666352756,2.0,298.15,298.15
25607.19138053508,3.6122734272698636,2.0,298.15,298.15
25608.19138053508,3.612202695232777,2.0,298.15,298.15
25609.19138053508,3.612131970439887,2.0,298.15,298.15
25610.19138053508,3.612061252806995,2.0,298.15,298.15
25611.19138053508,3.6119905422498637,2.0,298.15,298.15
25612.19138053508,3.6119198386841926,2.0,298.15,298.15
25613.19138053508,3.6118491420256476,2.0,298.15,298.15
25614.19138053508,3.611778452189825,2.0,298.15,298.15
25615.19138053508,3.611707769092281,2.0,298.15,298.15
25616.19138053508,3.6116370926485155,2.0,298.15,298.15
25617.19138053508,3.6115664227739854,2.0,298.15,298.15
25618.19138053508,3.6114957593840873,2.0,298.15,298.15
25619.19138053508,3.611425102394167,2.0,298.15,298.15
25620.19138053508,3.6113544517195297,2.0,298.15,298.15
25621.19138053508,3.611283807275417,2.0,298.15,298.15
25622.19138053508,3.611213168977034,2.0,298.15,298.15
25623.19138053508,3.6111425367395116,2.0,298.15,298.15
25624.19138053508,3.61107191047795,2.0,298.15,298.15
25625.19138053508,3.6110012901073927,2.0,298.15,298.15
25626.19138053508,3.6109306755428316,2.0,298.15,298.15
25627.19138053508,3.6108600666992,2.0,298.15,298.15
25628.19138053508,3.6107894634913906,2.0,298.15,298.15
25629.19138053508,3.6107188658342353,2.0,298.15,298.15
25630.19138053508,3.6106482736425245,2.0,298.15,298.15
25631.19138053508,3.610577686830985,2.0,298.15,298.15
25632.19138053508,3.610507105314301,2.0,298.15,298.15
25633.19138053508,3.6104365290071043,2.0,298.15,298.15
25634.19138053508,3.610365957823973,2.0,298.15,298.15
25635.19138053508,3.6102953916794327,2.0,298.15,298.15
25636.19138053508,3.610224830487957,2.0,298.15,298.15
25637.19138053508,3.610154274163968,2.0,298.15,298.15
25638.19138053508,3.610083722621843,2.0,298.15,298.15
25639.19138053508,3.6100131757758938,2.0,298.15,298.15
25640.19138053508,3.609942633540387,2.0,298.15,298.15
25641.19138053508,3.609872095829544,2.0,298.15,298.15
25642.19138053508,3.609801562557532,2.0,298.15,298.15
25643.19138053508,3.6097310336384494,2.0,298.15,298.15
25644.19138053508,3.609660508986361,2.0,298.15,298.15
25645.19138053508,3.6095899885152787,2.0,298.15,298.15
25646.19138053508,3.6095194721391457,2.0,298.15,298.15
25647.19138053508,3.6094489597718784,2.0,298.15,298.15
25648.19138053508,3.6093784513273115,2.0,298.15,298.15
25649.19138053508,3.6093079467192495,2.0,298.15,298.15
25650.19138053508,3.6092374458614462,2.0,298.15,298.15
25651.19138053508,3.609166948667574,2.0,298.15,298.15
25652.19138053508,3.60909645505129,2.0,298.15,298.15
25653.19138053508,3.609025964926179,2.0,298.15,298.15
25654.19138053508,3.6089554782057687,2.0,298.15,298.15
25655.19138053508,3.6088849948035473,2.0,298.15,298.15
25656.19138053508,3.6088145146329427,2.0,298.15,298.15
25657.19138053508,3.6087440376073325,2.0,298.15,298.15
25658.19138053508,3.6086735636400316,2.0,298.15,298.15
25659.19138053508,3.6086030926443184,2.0,298.15,298.15
25660.19138053508,3.608532624533414,2.0,298.15,298.15
25661.19138053508,3.608462159220472,2.0,298.15,298.15
25662.19138053508,3.608391696618615,2.0,298.15,298.15
25663.19138053508,3.6083212366408945,2.0,298.15,298.15
25664.19138053508,3.60825077920032,2.0,298.15,298.15
25665.19138053508,3.6081803242098394,2.0,298.15,298.15
25666.19138053508,3.6081098715823554,2.0,298.15,298.15
25667.19138053508,3.6080394212307048,2.0,298.15,298.15
25668.19138053508,3.6079689730676914,2.0,298.15,298.15
25669.19138053508,3.6078985270060486,2.0,298.15,298.15
25670.19138053508,3.607828082958457,2.0,298.15,298.15
25671.19138053508,3.6077576408375456,2.0,298.15,298.15
25672.19138053508,3.607687200555899,2.0,298.15,298.15
25673.19138053508,3.607616762026041,2.0,298.15,298.15
25674.19138053508,3.60754632516044,2.0,298.15,298.15
25675.19138053508,3.607475889871508,2.0,298.15,298.15
25676.19138053508,3.6074054560716102,2.0,298.15,298.15
25677.19138053508,3.6073350236730493,2.0,298.15,298.15
25678.19138053508,3.60726459258809,2.0,298.15,298.15
25679.19138053508,3.6071941627289252,2.0,298.15,298.15
25680.19138053508,3.6071237340077005,2.0,298.15,298.15
25681.19138053508,3.607053306336511,2.0,298.15,298.15
25682.19138053508,3.6069828796273846,2.0,298.15,298.15
25683.19138053508,3.6069124537923174,2.0,298.15,298.15
25684.19138053508,3.6068420287432295,2.0,298.15,298.15
25685.19138053508,3.606771604391993,2.0,298.15,298.15
25686.19138053508,3.6067011806504325,2.0,298.15,298.15
25687.19138053508,3.6066307574303136,2.0,298.15,298.15
25688.19138053508,3.606560334643345,2.0,298.15,298.15
25689.19138053508,3.6064899122011784,2.0,298.15,298.15
25690.19138053508,3.606419490015418,2.0,298.15,298.15
25691.19138053508,3.6063490679976002,2.0,298.15,298.15
25692.19138053508,3.606278646059232,2.0,298.15,298.15
25693.19138053508,3.606208224111736,2.0,298.15,298.15
25694.19138053508,3.6061378020665016,2.0,298.15,298.15
25695.19138053508,3.6060673798348475,2.0,298.15,298.15
25696.19138053508,3.605996957328049,2.0,298.15,298.15
25697.19138053508,3.6059265344573146,2.0,298.15,298.15
25698.19138053508,3.605856111133811,2.0,298.15,298.15
25699.19138053508,3.6057856872686416,2.0,298.15,298.15
25700.19138053508,3.605715262772851,2.0,298.15,298.15
25701.19138053508,3.6056448375574384,2.0,298.15,298.15
25702.19138053508,3.605574411533332,2.0,298.15,298.15
25703.19138053508,3.6055039846114227,2.0,298.15,298.15
25704.19138053508,3.605433556702537,2.0,298.15,298.15
25705.19138053508,3.60536312771744,2.0,298.15,298.15
25706.19138053508,3.605292697566853,2.0,298.15,298.15
25707.19138053508,3.605222266161427,2.0,298.15,298.15
25708.19138053508,3.6051518334117723,2.0,298.15,298.15
25709.19138053508,3.6050813992284283,2.0,298.15,298.15
25710.19138053508,3.605010963521887,2.0,298.15,298.15
25711.19138053508,3.6049405262025935,2.0,298.15,298.15
25712.19138053508,3.604870087180917,2.0,298.15,298.15
25713.19138053508,3.604799646367176,2.0,298.15,298.15
25714.19138053508,3.6047292036716447,2.0,298.15,298.15
25715.19138053508,3.6046587590045247,2.0,298.15,298.15
25716.19138053508,3.604588312275976,2.0,298.15,298.15
25717.19138053508,3.604517863396088,2.0,298.15,298.15
25718.19138053508,3.6044474122749026,2.0,298.15,298.15
25719.19138053508,3.604376958822399,2.0,298.15,298.15
25720.19138053508,3.6043065029485164,2.0,298.15,298.15
25721.19138053508,3.6042360445631063,2.0,298.15,298.15
25722.19138053508,3.6041655835759885,2.0,298.15,298.15
25723.19138053508,3.604095119896918,2.0,298.15,298.15
25724.19138053508,3.6040246534355966,2.0,298.15,298.15
25725.19138053508,3.60395418410166,2.0,298.15,298.15
25726.19138053508,3.6038837118046967,2.0,298.15,298.15
25727.19138053508,3.6038132364542306,2.0,298.15,298.15
25728.19138053508,3.6037427579597234,2.0,298.15,298.15
25729.19138053508,3.603672276230601,2.0,298.15,298.15
25730.19138053508,3.6036017911762066,2.0,298.15,298.15
25731.19138053508,3.6035313027058473,2.0,298.15,298.15
25732.19138053508,3.603460810728757,2.0,298.15,298.15
25733.19138053508,3.6033903151541176,2.0,298.15,298.15
25734.19138053508,3.60331981589105,2.0,298.15,298.15
25735.19138053508,3.6032493128486225,2.0,298.15,298.15
25736.19138053508,3.60317880593585,2.0,298.15,298.15
25737.19138053508,3.6031082950616797,2.0,298.15,298.15
25738.19138053508,3.6030377801349998,2.0,298.15,298.15
25739.19138053508,3.602967261064652,2.0,298.15,298.15
25740.19138053508,3.6028967377594077,2.0,298.15,298.15
25741.19138053508,3.6028262101279873,2.0,298.15,298.15
25742.19138053508,3.602755678079051,2.0,298.15,298.15
25743.19138053508,3.6026851415211985,2.0,298.15,298.15
25744.19138053508,3.6026146003629824,2.0,298.15,298.15
25745.19138053508,3.602544054512878,2.0,298.15,298.15
25746.19138053508,3.6024735038793185,2.0,298.15,298.15
25747.19138053508,3.6024029483706683,2.0,298.15,298.15
25748.19138053508,3.602332387895241,2.0,298.15,298.15
25749.19138053508,3.6022618223612897,2.0,298.15,298.15
25750.19138053508,3.602191251676999,2.0,298.15,298.15
25751.19138053508,3.6021206757505086,2.0,298.15,298.15
25752.19138053508,3.602050094489901,2.0,298.15,298.15
25753.19138053508,3.6019795078031764,2.0,298.15,298.15
25754.19138053508,3.6019089155983046,2.0,298.15,298.15
25755.19138053508,3.601838317783173,2.0,298.15,298.15
25756.19138053508,3.6017677142656326,2.0,298.15,298.15
25757.19138053508,3.60169710495346,2.0,298.15,298.15
25758.19138053508,3.601626489754376,2.0,298.15,298.15
25759.19138053508,3.6015558685760425,2.0,298.15,298.15
25760.19138053508,3.6014852413260625,2.0,298.15,298.15
25761.19138053508,3.6014146079119818,2.0,298.15,298.15
25762.19138053508,3.6013439682412756,2.0,298.15,298.15
25763.19138053508,3.6012733222213758,2.0,298.15,298.15
25764.19138053508,3.6012026697596533,2.0,298.15,298.15
25765.19138053508,3.6011320107634006,2.0,298.15,298.15
25766.19138053508,3.601061345139879,2.0,298.15,298.15
25767.19138053508,3.6009906727962613,2.0,298.15,298.15
25768.19138053508,3.6009199936396805,2.0,298.15,298.15
25769.19138053508,3.6008493075772052,2.0,298.15,298.15
25770.19138053508,3.600778614515843,2.0,298.15,298.15
25771.19138053508,3.6007079143625345,2.0,298.15,298.15
25772.19138053508,3.6006372070241763,2.0,298.15,298.15
25773.19138053508,3.6005664924075953,2.0,298.15,298.15
25774.19138053508,3.6004957704195566,2.0,298.15,298.15
25775.19138053508,3.6004250409667615,2.0,298.15,298.15
25776.19138053508,3.600354303955871,2.0,298.15,298.15
25777.19138053508,3.6002835592934606,2.0,298.15,298.15
25778.19138053508,3.600212806886067,2.0,298.15,298.15
25779.19138053508,3.6001420466401575,2.0,298.15,298.15
25780.19138053508,3.6000712784621305,2.0,298.15,298.15
25781.19138053508,3.6000005022583417,2.0,298.15,298.15
25782.19138053508,3.5999297179350704,2.0,298.15,298.15
25783.19138053508,3.5998589253985487,2.0,298.15,298.15
25784.19138053508,3.599788124554934,2.0,298.15,298.15
25785.19138053508,3.599717315310345,2.0,298.15,298.15
25786.19138053508,3.5996464975708165,2.0,298.15,298.15
25787.19138053508,3.5995756712423317,2.0,298.15,298.15
25788.19138053508,3.599504836230822,2.0,298.15,298.15
25789.19138053508,3.599433992442136,2.0,298.15,298.15
25790.19138053508,3.5993631397820924,2.0,298.15,298.15
25791.19138053508,3.599292278156427,2.0,298.15,298.15
25792.19138053508,3.59922140747082,2.0,298.15,298.15
25793.19138053508,3.599150527630888,2.0,298.15,298.15
25794.19138053508,3.5990796385421953,2.0,298.15,298.15
25795.19138053508,3.5990087401102393,2.0,298.15,298.15
25796.19138053508,3.5989378322404537,2.0,298.15,298.15
25797.19138053508,3.598866914838223,2.0,298.15,298.15
25798.19138053508,3.5987959878088542,2.0,298.15,298.15
25799.19138053508,3.5987250510576043,2.0,298.15,298.15
25800.19138053508,3.598654104489673,2.0,298.15,298.15
25801.19138053508,3.598583148010187,2.0,298.15,298.15
25802.19138053508,3.5985121815242254,2.0,298.15,298.15
25803.19138053508,3.5984412049367864,2.0,298.15,298.15
25804.19138053508,3.5983702181528328,2.0,298.15,298.15
25805.19138053508,3.598299221077241,2.0,298.15,298.15
25806.19138053508,3.598228213614851,2.0,298.15,298.15
25807.19138053508,3.598157195670419,2.0,298.15,298.15
25808.19138053508,3.5980861671486535,2.0,298.15,298.15
25809.19138053508,3.5980151279541985,2.0,298.15,298.15
25810.19138053508,3.5979440779916363,2.0,298.15,298.15
25811.19138053508,3.5978730171654854,2.0,298.15,298.15
25812.19138053508,3.5978019453802106,2.0,298.15,298.15
25813.19138053508,3.597730862540209,2.0,298.15,298.15
25814.19138053508,3.5976597685498155,2.0,298.15,298.15
25815.19138053508,3.5975886633133074,2.0,298.15,298.15
25816.19138053508,3.597517546734896,2.0,298.15,298.15
25817.19138053508,3.5974464187187403,2.0,298.15,298.15
25818.19138053508,3.597375279168934,2.0,298.15,298.15
25819.19138053508,3.5973041279894993,2.0,298.15,298.15
25820.19138053508,3.59723296508441,2.0,298.15,298.15
25821.19138053508,3.5971617903575774,2.0,298.15,298.15
25822.19138053508,3.597090603712836,2.0,298.15,298.15
25823.19138053508,3.5970194050539828,2.0,298.15,298.15
25824.19138053508,3.5969481942847366,2.0,298.15,298.15
25825.19138053508,3.596876971308759,2.0,298.15,298.15
25826.19138053508,3.596805736029649,2.0,298.15,298.15
25827.19138053508,3.5967344883509536,2.0,298.15,298.15
25828.19138053508,3.596663228176137,2.0,298.15,298.15
25829.19138053508,3.59659195540863,2.0,298.15,298.15
25830.19138053508,3.5965206699517807,2.0,298.15,298.15
25831.19138053508,3.5964493717088777,2.0,298.15,298.15
25832.19138053508,3.5963780605831612,2.0,298.15,298.15
25833.19138053508,3.596306736477795,2.0,298.15,298.15
25834.19138053508,3.5962353992958898,2.0,298.15,298.15
